key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,7.8289,1,0,0,0,0,1,0,1.jpg,4,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
5,1,3.0919,2,0,1,1,1,1,1,2.jpg,5,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
1,1,6.1593,3,0,2,2,2,1,2,3.jpg,1,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,1,5.3193,4,0,3,3,3,1,3,4.jpg,2,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
6,1,7.4406,5,0,4,4,4,1,4,5.jpg,6,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
3,1,3.2707,6,0,5,5,5,1,5,6.jpg,3,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,0,4.6739,6,0,6,6,6,1,6,7.jpg,6,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,1,3.6855,7,0,7,7,7,1,7,8.jpg,2,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
1,1,12.3849,8,0,8,8,8,1,8,9.jpg,1,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
1,0,12.2235,8,0,9,9,9,1,9,10.jpg,3,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
4,0,21.4008,8,0,10,10,10,1,10,11.jpg,5,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,0,9.0505,8,0,11,11,11,1,11,12.jpg,4,99,001,2021-07-23_14h34.18.177,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
