key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,32.1196,1,0,0,0,0,1,0,1.jpg,4,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
5,1,4.423,2,0,1,1,1,1,1,2.jpg,5,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
1,1,5.0574,3,0,2,2,2,1,2,3.jpg,1,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
4,0,5.1728,3,0,3,3,3,1,3,4.jpg,2,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
3,0,16.4583,3,0,4,4,4,1,4,5.jpg,6,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
3,1,10.7904,4,0,5,5,5,1,5,6.jpg,3,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
4,0,9.9043,4,0,6,6,6,1,6,7.jpg,6,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
1,0,4.9217,4,0,7,7,7,1,7,8.jpg,2,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
1,1,13.096,5,0,8,8,8,1,8,9.jpg,1,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
5,0,5.4094,5,0,9,9,9,1,9,10.jpg,3,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
4,0,4.6912,5,0,10,10,10,1,10,11.jpg,5,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
3,0,1.6462,5,0,11,11,11,1,11,12.jpg,4,118,001,2021-07-29_20h21.49.674,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
