key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,3.211,1,0,0,0,0,1,0,1.jpg,4,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
5,1,1.762,2,0,1,1,1,1,1,2.jpg,5,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,1.472,3,0,2,2,2,1,2,3.jpg,1,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,1,1.758,4,0,3,3,3,1,3,4.jpg,2,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,1,4.413,5,0,4,4,4,1,4,5.jpg,6,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
3,1,2.381,6,0,5,5,5,1,5,6.jpg,3,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,1,3.269,7,0,6,6,6,1,6,7.jpg,6,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,1,3.275,8,0,7,7,7,1,7,8.jpg,2,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,2.041,9,0,8,8,8,1,8,9.jpg,1,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,0,1.881,9,0,9,9,9,1,9,10.jpg,3,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,0,5.316,9,0,10,10,10,1,10,11.jpg,5,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,0,5.316,9,0,11,11,11,1,11,12.jpg,4,121,001,2021-08-09_13h55.49.573,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
